Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Priority_Level,Priority_Encoded,Performance_Inconsistency,Study_Efficiency,Workload_Balance,Risk_Score,Engagement_Score,Gender_Encoded,Dept_CS,Dept_Engineering,Dept_Mathematics,Extracurricular_Encoded,Grade_Numeric
23,89.9,67.15,66.3,68.85,51.46,46.7,70.48,65.60000000000001,19.8,7,5.0,Low,0,7.654761263422916,3.153846153846154,3.3000000000000003,0,0.6852,1,False,True,False,1,1
21,78.57,70.65,73.8,66.47,88.88,5.9,58.19,65.658,17.9,4,4.9,Medium,1,11.296967292154118,3.473968253968254,3.0338983050847452,0,0.51929,1,True,False,False,0,1
21,99.3,71.9,57.66,67.35,53.14,92.4,85.57,70.90749999999998,19.9,3,6.6,Low,0,12.730236839902075,3.392703349282296,2.6184210526315788,0,0.8445,1,False,True,False,1,2
21,79.47,89.19,58.15,70.78,91.92,84.7,61.05,70.27499999999999,6.9,1,4.6,Medium,1,15.659807470080851,8.895569620253163,1.2321428571428572,2,0.77563,0,False,False,True,1,2
20,52.77,71.04,65.47,68.91,94.12,39.8,87.44,74.994,6.4,6,5.5,Medium,1,12.601731230271499,10.134324324324323,0.9846153846153847,2,0.55335,0,False,False,False,0,2
23,52.53,53.85,58.85,78.32,89.3,76.5,65.66,66.991,9.4,4,8.9,Medium,1,14.512588673286372,6.4414423076923075,0.9494949494949495,2,0.7003699999999999,0,False,False,False,0,1
20,94.16,79.79,94.92,53.95,91.04,31.3,96.29,83.34700000000001,26.7,8,8.2,Low,0,17.588083181518105,3.0089169675090255,2.9021739130434785,2,0.5921799999999999,1,False,False,False,1,3
19,92.06,87.84,42.52,98.58,78.07,73.0,72.27,71.731,13.9,6,7.5,Low,0,21.148560943950773,4.8141610738255025,1.6352941176470588,1,0.8895,0,True,False,False,0,2
21,67.29,59.16,54.07,96.82,63.24,51.7,91.98,73.41749999999999,15.9,6,4.1,Medium,1,19.829058979185067,4.344230769230769,3.11764705882353,2,0.7442500000000001,1,False,True,False,0,2
24,80.9,78.72,88.51,96.72,82.16,46.1,81.41,83.3875,14.8,8,5.3,Low,0,7.224965743863429,5.277689873417722,2.3492063492063493,1,0.76788,1,False,False,False,1,3
22,74.48,48.82,90.04,93.96,71.98,5.699999999999999,98.87,81.071,22.9,5,6.8,Low,0,20.52790247443708,3.392092050209205,2.9358974358974357,2,0.61638,1,False,False,True,0,3
18,98.36,60.52,46.69,83.02,50.429899999999996,96.5,87.14,69.1975,11.5,8,7.6,Medium,1,18.58054376227994,5.5358,1.3372093023255816,2,0.91666,1,False,False,True,1,1
19,97.5,94.55,98.43,61.06,73.84,83.69999999999999,86.39,85.435,6.7,1,7.3,Low,0,15.395958235848784,11.095454545454546,0.8072289156626505,2,0.7878399999999999,0,False,False,True,1,3
24,99.19,94.68,81.6,52.47,82.56,79.3,63.24,73.66550000000001,14.5,10,4.9,Medium,1,16.83652280015087,4.752612903225807,2.4576271186440675,2,0.74535,0,False,True,False,0,2
18,93.32,74.52,56.36,54.97,50.69,30.5,75.24,62.6795,23.2,2,6.3,Medium,1,11.624983010740273,2.5900619834710743,3.1780821917808217,0,0.59134,0,False,False,False,1,1
18,95.48,82.14,67.36,66.2,81.07,29.0,64.51,68.001,27.9,8,5.0,Medium,1,8.602710619333882,2.352975778546713,4.6499999999999995,1,0.63824,1,False,False,True,1,1
21,60.86,91.24,57.83,75.19,82.63,57.3,50.96,65.838,6.3,1,8.6,Medium,1,16.851532571252974,9.018904109589041,0.65625,3,0.65524,0,False,True,False,1,1
22,91.55,97.51,49.0,99.54010000000001,57.91,84.60000000000001,85.53,77.50550000000001,25.3,5,6.8,Low,0,23.161784303071304,2.9469771863117873,3.2435897435897436,1,0.9266104000000002,0,False,False,True,0,2
18,85.44,69.39,57.47,71.77,71.55,93.5,61.79,65.9085,6.7,5,6.0,Low,0,6.428380822571108,8.559545454545455,0.9571428571428572,1,0.8239000000000001,1,False,False,False,0,1
23,98.14,73.69,74.81,76.23,98.22,26.9,69.87,73.3185,13.3,2,8.6,Low,0,11.238771285153906,5.127167832167832,1.3854166666666667,0,0.6800400000000001,0,False,False,False,0,2
24,78.56,64.94,89.56,84.76,94.21,60.7,64.23,76.57000000000001,5.6,2,8.5,Low,0,14.057149426537372,11.601515151515153,0.5894736842105263,1,0.75682,1,False,False,False,0,2
18,54.26,44.32,61.81,59.04,70.54,72.4,59.98,59.6245,27.8,1,6.5,High,2,9.453000581825858,2.0702951388888886,3.7066666666666666,2,0.61614,0,False,False,False,1,0
19,79.87,65.37,60.87,96.64,67.49,22.6,53.36,63.406000000000006,22.7,4,7.4,Medium,1,16.5061391609304,2.67535864978903,2.702380952380952,1,0.69397,0,False,False,False,1,1
22,84.33,87.44,68.08,76.45,56.2,40.7,66.89,69.3255,14.2,6,5.6,Low,0,11.66655347564138,4.560888157894738,2.1515151515151514,0,0.68089,0,False,False,True,0,1
22,61.02,88.29,78.67,63.81,51.76,18.700000000000003,54.09,64.82050000000001,14.4,3,5.5,High,2,15.795805772419463,4.209123376623377,2.2153846153846155,2,0.49440000000000006,1,False,False,False,1,1
18,69.71,93.54,85.1,96.76,64.87,69.9,77.02,82.90799999999999,21.0,10,6.7,Medium,1,12.925243518015437,3.7685454545454538,2.727272727272727,2,0.8058700000000001,0,False,False,True,1,3
22,79.93,43.09,59.61,81.27,97.01,86.4,50.98,62.8715,7.2,4,8.2,Medium,1,22.278494563143177,7.667256097560976,0.782608695652174,2,0.8240700000000001,0,False,False,False,0,1
19,68.71,71.63,75.18,74.18,97.93,87.8,97.0,83.9495,8.6,8,7.0,Medium,1,13.104935329867143,8.744739583333335,1.075,3,0.76625,0,False,False,True,0,3
24,68.75,46.45,63.36,79.01,90.63,67.0,98.32,76.568,26.2,2,6.3,Medium,1,20.935955435565862,2.815,3.589041095890411,2,0.72329,0,False,False,False,0,2
19,56.65,52.04,82.98,87.42,67.54,34.7,65.23,69.72200000000001,10.1,9,7.3,High,2,14.29924893132503,6.281261261261262,1.2168674698795179,2,0.62373,1,False,False,True,1,1
19,97.04,94.01,49.88,57.73,57.18,66.10000000000001,63.01,63.157,23.2,10,8.1,Medium,1,17.22008042954504,2.609793388429752,2.5494505494505493,2,0.72034,1,False,False,False,0,1
23,87.52,69.81,55.42,93.24,79.78,86.4,55.22,67.1765,10.6,6,7.9,Low,0,16.3125620305334,5.791077586206897,1.1910112359550562,1,0.89472,0,False,True,False,0,1
21,50.609899999999996,85.51,65.56,97.98,82.33,62.6,95.25,83.8515,7.2,9,5.9,Medium,1,12.828816391234229,10.22579268292683,1.0434782608695652,3,0.7315497,0,False,False,True,1,3
18,88.28,43.86,93.36,78.35,71.23,41.3,79.34,74.66149999999999,27.5,1,8.7,Low,0,18.271290868463563,2.6197017543859644,2.8350515463917527,1,0.70214,0,False,True,False,0,2
24,86.99,65.01,74.4,84.11,84.58,92.0,80.51,78.179,27.5,4,4.1,Low,0,8.189051837667165,2.743122807017544,5.392156862745098,0,0.87341,1,False,False,True,0,2
22,50.609899999999996,80.45,97.92,92.99,87.33,83.5,94.79,87.57919500000003,20.1,7,6.3,Medium,1,6.901447674220243,4.1506727488151665,2.753424657534247,1,0.7742897,0,False,False,True,1,4
19,68.48,48.0,46.2,68.74,89.15,88.2,95.54,71.048,16.6,10,8.5,High,2,22.748177509418202,4.036818181818181,1.7473684210526317,3,0.745,0,False,False,True,0,2
18,80.34,59.55,67.61,99.54010000000001,75.11,90.3,91.42,80.233,18.8,9,7.5,Low,0,16.57326385181869,4.052171717171717,2.211764705882353,2,0.9100804,1,True,False,False,0,3
24,72.64,43.87,65.14,84.03,89.58,39.4,88.67,72.999,15.2,1,7.5,Medium,1,19.650253687929833,4.506111111111111,1.788235294117647,2,0.67224,1,False,False,False,1,2
24,88.9,79.08,76.01,71.2,51.27,86.0,93.86,79.1295,23.9,1,4.8,Low,0,15.397692359571286,3.17789156626506,4.120689655172414,1,0.8095,1,False,True,False,0,2
18,71.27,98.25,88.72,83.87,84.02,57.0,93.8,87.57919500000003,23.9,3,6.9,Low,0,6.267357497382768,3.5172367469879533,3.0253164556962022,1,0.72029,0,False,True,False,0,3
21,57.69,89.62,90.49,76.08,61.78,3.8,68.43,74.3745,25.5,6,8.8,Medium,1,12.716054812716086,2.8065849056603773,2.6020408163265305,1,0.48879,1,False,False,True,1,2
23,98.82,98.48,80.21,55.58,63.53,63.6,98.67,82.2955,18.1,5,5.1,Low,0,19.718192868516123,4.308664921465969,2.9672131147540988,1,0.70958,1,False,True,False,1,3
22,62.1,90.74,78.49,89.79,54.57,47.1,85.46,80.15199999999999,25.0,5,5.6,Medium,1,14.914655544128399,3.0827692307692303,3.787878787878788,1,0.68676,0,False,True,False,0,3
23,85.88,91.31,96.94,78.22,59.62,27.5,68.51,77.55449999999999,8.9,9,5.9,Low,0,15.488548995951815,7.833787878787877,1.289855072463768,3,0.65302,1,False,True,False,1,2
24,57.16,74.63,63.02,89.79,99.4901,97.0,72.1,76.858,5.8,3,5.8,Medium,1,14.620937528147778,11.30264705882353,0.8529411764705882,2,0.82164,0,False,True,False,1,2
22,66.45,71.1,89.97,57.75,70.77,5.5,84.36,74.47999999999999,21.2,5,7.1,Medium,1,12.67039265374203,3.3549549549549544,2.617283950617284,1,0.44684999999999997,0,True,False,False,0,2
24,72.1,64.38,95.29,76.92,96.39,94.6,68.05,79.8015,7.6,7,5.2,Low,0,14.987305628431018,9.279244186046512,1.225806451612903,2,0.8077799999999999,1,False,False,True,1,2
19,59.61,89.09,69.49,88.33,58.14,15.9,91.33,77.9935,18.8,2,6.5,Medium,1,14.71465867765882,3.9390656565656563,2.506666666666667,1,0.57985,0,False,True,False,0,2
19,72.5,50.92,83.75,99.42,60.2,37.7,57.4,68.6135,23.0,7,6.0,Medium,1,20.45039168329057,2.8588958333333334,3.2857142857142856,2,0.72828,1,True,False,False,0,1
18,57.86,43.37,62.62,94.22,77.89,41.7,95.38,74.7815,15.2,1,7.2,Medium,1,22.058808444700723,4.616141975308642,1.853658536585366,2,0.67556,1,True,False,False,1,2
22,77.95,96.87,49.53,93.22,67.48,73.1,65.06,70.81700000000001,6.1,7,5.2,Medium,1,20.079386693821103,9.974225352112677,0.9838709677419354,2,0.82603,1,False,False,True,1,2
22,83.19,40.609899999999996,75.19,62.37,82.2,21.6,57.64,60.7795,27.2,2,6.8,Medium,1,16.169935670929554,2.1553014184397163,3.4871794871794872,1,0.56385,0,False,False,False,1,1
24,53.12,98.61,51.79,91.9,71.1,98.6,92.9,81.434,6.1,7,7.7,Medium,1,19.502744678634343,11.469577464788733,0.7011494252873564,3,0.82276,1,False,False,False,0,3
23,93.56,83.73,67.46,58.46,90.58,74.9,61.97,69.58749999999999,27.6,3,7.5,Low,0,14.021282038387218,2.4331293706293704,3.2470588235294118,0,0.7392200000000001,0,False,False,False,1,1
19,59.26,59.71,92.37,59.91,71.58,79.0,92.17,79.7945,6.3,5,8.2,Medium,1,16.352407162249847,10.930753424657535,0.6847826086956522,3,0.65442,0,False,True,False,0,2
20,61.27,81.87,45.16,55.51,78.62,10.6,64.81,59.732,23.4,9,8.8,High,2,15.44048995336612,2.448032786885246,2.387755102040816,4,0.43765,0,False,False,True,1,0
18,83.07,89.07,41.83,92.88,66.05,47.6,96.69,75.742,28.1,1,8.3,Low,0,23.14046628743682,2.6028178694158077,3.021505376344086,1,0.76353,1,False,False,False,0,2
22,73.44,54.72,76.39,55.41,85.2,94.6,60.95,67.152,27.7,6,8.7,Medium,1,13.601978900145378,2.3397909407665507,2.8556701030927836,1,0.72576,0,False,True,False,0,1
21,74.97,86.25,59.86,56.91,82.74,27.0,53.48,62.107,27.3,7,4.1,Medium,1,15.413408772883434,2.1945936395759715,5.352941176470589,2,0.53355,0,False,False,True,1,1
21,56.41,88.26,65.08,62.29,69.85,14.5,96.83,75.6115,27.1,10,7.1,Medium,1,15.232877929006063,2.6908007117437722,3.345679012345679,3,0.46189,1,False,True,False,0,2
20,90.29,54.96,64.34,78.63,63.8,48.5,58.28,62.4125,17.8,9,5.3,Medium,1,9.064111649797786,3.319813829787234,2.8253968253968256,1,0.73089,1,False,False,False,0,1
19,80.85,42.52,45.2,94.01,80.71,93.0,97.21,73.6635,18.9,4,8.0,Low,0,26.377709339516194,3.701683417085427,2.0999999999999996,1,0.89759,0,False,False,False,0,2
19,56.77,52.25,40.679899999999996,70.91,97.16,48.7,91.2,68.0375,20.5,9,8.1,High,2,24.298644777065242,3.16453488372093,2.2527472527472527,3,0.60005,0,True,False,False,1,1
19,68.7,52.04,93.91,77.31,56.63,40.5,54.1,66.79799999999999,27.4,1,4.2,Medium,1,18.22078949990916,2.3520422535211263,5.269230769230769,2,0.6368400000000001,1,True,False,False,1,1
23,90.52,43.91,53.07,58.32,89.96,65.0,72.26,62.526,26.0,4,7.0,Medium,1,18.001767413229178,2.315777777777778,3.25,1,0.69984,0,False,False,True,1,1
24,78.42,83.56,65.56,63.3,77.15,93.7,53.67,66.92,24.6,6,8.3,Medium,1,11.801790965781423,2.6140624999999997,2.6451612903225805,0,0.76956,0,False,True,False,1,1
21,55.43,62.8,98.32,56.7,76.28,4.9,66.49,70.325,21.9,7,6.9,Medium,1,16.27944470797453,3.0709606986899565,2.772151898734177,2,0.40779,0,False,True,False,1,2
19,68.64,93.06,89.61,70.5,98.08,15.3,67.58,77.78349999999999,20.5,1,6.1,Medium,1,13.814799310883963,3.617837209302325,2.887323943661972,1,0.53382,0,False,False,False,1,2
21,62.13,55.13,46.48,79.52,80.29,13.3,79.98,64.5055,28.1,1,4.4,High,2,16.24523160807503,2.216683848797251,5.203703703703703,2,0.54437,1,False,False,False,1,1
20,75.87,67.19,70.51,64.2,91.53,8.5,98.79,76.551,9.8,9,7.7,Medium,1,15.634061532436158,7.088055555555555,1.1264367816091956,3,0.5099100000000001,0,False,False,True,0,2
18,92.17,78.34,83.8,92.3,75.72,30.2,58.49,73.175,9.8,7,4.4,Low,0,12.487189435577566,6.775462962962962,1.8148148148148149,1,0.73631,1,True,False,False,0,2
24,71.81,92.65,81.9,99.06,62.49,22.9,66.46,76.5635,29.6,9,7.0,Medium,1,15.933746263826347,2.502075163398693,3.7,3,0.68037,0,False,False,False,1,2
23,71.67,71.48,85.65,56.01,84.72,54.900000000000006,79.36,75.561,18.8,5,8.6,Low,0,12.23657754439533,3.8162121212121214,1.9583333333333335,1,0.60375,1,False,True,False,0,2
22,95.27,62.41,67.45,50.89,96.16,32.7,58.57,62.6795,17.1,9,6.1,Medium,1,17.335852445149616,3.462955801104972,2.4084507042253525,2,0.58747,0,False,False,False,1,1
20,78.81,92.02,50.56,89.49,92.06,40.5,85.54,76.7595,26.3,5,7.9,Low,0,17.73899320705659,2.8117032967032967,2.955056179775281,1,0.7158899999999999,1,True,False,False,0,2
24,78.31,58.61,67.89,59.53,59.92,94.2,70.18,66.4495,26.2,6,8.0,Medium,1,5.3853625690384135,2.4429963235294117,2.911111111111111,0,0.75565,0,False,True,False,1,1
21,63.1,44.77,78.87,67.66,65.84,15.6,97.48,73.19,9.4,8,4.1,High,2,19.293085030652826,7.0375,1.843137254901961,4,0.50674,1,True,False,False,0,2
20,80.39,66.7,76.52,69.71,75.84,38.8,81.49,73.5625,9.3,9,8.6,Medium,1,5.863375307789873,7.141990291262135,0.9687500000000001,2,0.6364099999999999,0,False,False,True,0,2
22,78.8,87.11,44.23,95.83,78.58,25.7,68.15,68.0865,24.9,10,4.9,Medium,1,19.9175224362871,2.628822393822394,4.220338983050847,2,0.69682,0,False,False,True,0,1
24,69.84,41.85,43.9,82.94,59.69,54.900000000000006,85.97,64.1985,24.6,3,5.4,High,2,20.905911843304036,2.5077539062499996,3.84375,2,0.70598,1,True,False,False,1,1
23,99.5201,75.15,97.92,52.03,61.5,73.60000000000001,91.94,80.969,10.6,2,8.4,Low,0,19.491517898819474,6.9800862068965515,1.127659574468085,1,0.7274803,1,False,True,False,1,3
18,94.09,75.67,49.11,50.74,87.94,81.7,90.02,71.124,26.0,5,7.4,Low,0,19.7465852744215,2.6342222222222222,3.095238095238095,1,0.73033,1,True,False,False,0,2
22,87.48,95.71,57.67,59.98,86.52,51.5,63.14,67.94,17.0,6,5.9,Low,0,17.31689435204823,3.7744444444444443,2.463768115942029,1,0.65686,1,False,False,False,0,1
24,76.87,57.19,86.06,65.91,91.96,85.5,70.85,74.70599999999999,16.7,8,4.4,Medium,1,14.362935981198273,4.220677966101695,3.092592592592592,1,0.75075,1,False,False,False,0,2
23,73.1,56.73,64.58,74.23,96.65,78.5,72.61,71.16199999999999,29.6,4,5.9,Medium,1,14.971546346319744,2.3255555555555554,4.2898550724637685,1,0.7517199999999999,0,True,False,False,1,2
21,59.24,66.43,50.89,91.89,65.41,15.7,69.42,64.6225,18.0,1,8.8,High,2,14.759821137127645,3.4011842105263157,1.8367346938775508,1,0.5923800000000001,1,False,False,False,1,1
22,65.29,61.41,68.03,65.74,92.98,24.5,65.54,66.265,8.4,4,4.5,Medium,1,12.659488536271915,7.0494680851063825,1.5272727272727273,2,0.53233,1,True,False,False,1,1
20,88.7,84.18,74.14,68.83,83.3,67.2,87.64,79.46849999999999,12.0,10,8.2,Low,0,7.828008686760638,6.112961538461538,1.3043478260869565,1,0.74302,0,False,False,False,1,2
19,72.69,78.51,67.17,66.47,97.89,97.5,50.61,68.38650000000001,13.3,8,5.6,Medium,1,17.493067198178828,4.782272727272728,2.0151515151515156,3,0.77645,1,True,False,False,0,1
20,94.11,85.54,95.14,50.52,63.6,37.6,64.68,71.8275,29.0,2,7.3,Low,0,18.05733867434512,2.39425,3.4939759036144573,1,0.59721,1,False,False,False,1,2
21,57.4,89.2,57.08,97.76,63.48,23.0,57.08,66.93599999999999,11.6,10,7.2,High,2,19.189768106988687,5.312380952380952,1.4146341463414636,3,0.63224,1,False,True,False,0,1
24,75.42,95.38,79.68,56.95,85.21,86.89999999999999,56.44,72.56750000000001,15.8,8,5.6,Medium,1,17.402642615419072,4.319494047619048,2.393939393939394,2,0.71476,0,False,True,False,0,2
18,82.35,65.86,46.74,64.38,96.42,20.0,63.85,61.018,23.7,4,4.3,Medium,1,17.979696882873192,2.4703643724696356,4.471698113207547,1,0.5645699999999999,1,False,False,False,1,1
22,75.84,99.08,63.54,56.47,91.23,69.7,88.11,78.2585,11.9,2,4.7,Low,0,18.574383704446294,6.066550387596899,2.087719298245614,1,0.6625,0,True,False,False,1,2
24,94.46,52.94,84.46,74.53,86.35,3.4000000000000004,98.47,78.58149999999999,22.5,4,6.8,Low,0,17.03971097172719,3.3438936170212763,2.8846153846153846,1,0.5916999999999999,0,False,False,False,1,2
18,99.48,82.86,53.49,96.61,69.37,1.9,75.73,70.04400000000001,10.2,1,8.7,Low,0,15.982872707995893,6.253928571428573,1.0515463917525774,1,0.69058,1,False,False,True,1,2
21,55.79,72.04,75.39,55.04,85.89,45.2,66.95,68.8435,11.1,10,8.6,High,2,11.326635422754633,5.689545454545455,1.15625,2,0.52313,0,False,False,True,1,1
22,56.5,89.01,49.21,72.04,90.05,65.7,91.46,76.188,29.7,7,4.6,Medium,1,18.106306359939897,2.4816938110749187,5.303571428571429,2,0.65476,1,True,False,False,0,2
23,56.52,68.61,46.16,51.12,87.66,14.2,53.36,55.48283,14.2,3,8.4,High,2,16.912626052745328,3.6501861842105265,1.5106382978723403,3,0.41664,1,False,False,False,0,0
23,84.06,87.04,71.39,88.54,83.84,76.39999999999999,54.66,72.7865,23.2,4,5.2,Low,0,14.241333504977689,3.007706611570248,3.7419354838709675,0,0.83554,1,False,False,False,1,2
24,68.63,95.81,80.5,82.06,52.36,12.9,67.27,72.8675,26.0,3,8.5,Medium,1,16.459588390965312,2.6987962962962966,2.736842105263158,2,0.57283,1,False,True,False,0,2
20,86.67,83.94,46.8,84.98,82.99,53.4,72.42,69.733,13.7,8,7.8,Medium,1,16.14206554317012,4.7437414965986395,1.5568181818181817,2,0.76013,1,True,False,False,0,1
24,70.27,86.57,95.07,73.62,73.91,30.8,89.89,83.69399999999999,13.9,3,8.8,Low,0,9.659421307718178,5.617046979865771,1.4183673469387754,1,0.59769,0,False,False,True,1,3
20,81.38,44.03,53.55,95.38,98.08,75.19999999999999,96.26,76.74499999999999,24.3,7,6.2,Low,0,26.40550984169781,3.0333992094861655,3.375,1,0.8512599999999999,0,False,False,True,0,2
21,88.49,52.3,47.2,70.48,80.36,80.39999999999999,76.56,65.241,20.2,2,7.7,Low,0,14.807106401994956,3.0774056603773587,2.32183908045977,0,0.78859,0,True,False,False,0,1
23,77.41,98.46,52.16,75.7,80.41,6.6000000000000005,74.78,69.969,14.0,10,7.7,Medium,1,16.53305537400755,4.664599999999999,1.6091954022988506,2,0.5548299999999999,0,False,False,True,0,1
22,76.98,81.59,50.17,84.76,99.4901,19.3,60.65,66.625,23.7,9,6.5,Medium,1,19.750638670736702,2.697368421052632,3.1599999999999997,2,0.62788,1,True,False,False,1,1
23,54.41,73.69,45.44,76.03,54.68,89.3,72.56,65.519,26.6,6,8.9,Medium,1,13.62052311770734,2.373876811594203,2.686868686868687,1,0.73525,1,False,False,True,1,1
20,70.54,62.02,87.87,59.47,63.82,41.6,96.18,77.507,10.9,3,5.2,Low,0,16.900599693502006,6.513193277310925,1.7580645161290323,2,0.5743,0,False,False,True,0,2
24,77.29,42.66,69.73,65.85,82.8,47.7,69.64,65.26599999999999,5.6,8,8.9,Medium,1,14.612393027837706,9.888787878787879,0.5656565656565656,2,0.6383700000000001,1,True,False,False,1,1
21,73.1,62.15,63.31,54.61,65.76,16.8,60.53,58.9165,11.9,8,8.1,High,2,4.183278618500089,4.567170542635659,1.3076923076923077,3,0.48814,0,True,False,False,0,0
23,95.04,69.93,97.04,71.63,67.31,99.20100000000002,66.86,77.25800000000001,21.9,6,7.1,Low,0,12.720303848572174,3.373711790393014,2.7037037037037037,0,0.8692430000000001,0,False,False,True,0,2
21,95.33,52.69,62.26,80.47,94.63,92.3,75.73,72.33600000000001,27.9,4,4.4,Low,0,16.26985494711001,2.5029757785467135,5.166666666666666,1,0.8847700000000001,0,False,False,True,1,2
23,91.1,50.39,50.02,55.93,78.97,0.9990000000000002,79.93,60.339,26.6,3,5.3,Medium,1,15.15859228292654,2.1861956521739128,4.222222222222222,1,0.500017,0,False,True,False,1,1
24,68.76,70.5,56.44,81.53,55.14,55.1,71.62,66.6695,10.6,9,8.2,High,2,11.145379311625065,5.747370689655172,1.1521739130434783,2,0.6977,1,False,False,False,1,1
18,85.86,75.15,54.34,94.64,65.54,87.2,87.93,76.3465,27.0,5,7.6,Low,0,16.33946296547105,2.7266607142857144,3.1395348837209305,1,0.89774,1,True,False,False,0,2
24,69.76,54.4,69.92,66.89,53.8,43.1,79.22,66.9745,25.3,4,8.8,Medium,1,10.812820168670152,2.546558935361217,2.5816326530612246,1,0.60614,0,True,False,False,1,1
23,61.63,75.24,57.49,61.1,77.81,43.7,83.25,69.7645,23.4,9,6.0,High,2,11.123667111164373,2.859200819672131,3.3428571428571425,2,0.56039,0,False,False,False,0,1
20,67.15,94.02,70.96,94.65,58.66,37.9,93.15,81.7465,22.2,7,8.5,Medium,1,16.54575383595441,3.5235560344827586,2.3368421052631576,2,0.6937500000000001,0,False,True,False,1,3
24,53.55,68.39,80.16,84.6,92.86,2.9,93.28,80.4035,25.2,3,8.3,Medium,1,10.287065665193355,3.0688358778625955,2.7096774193548385,1,0.50775,0,False,False,True,1,3
22,66.59,91.44,86.64,55.27,78.87,79.0,60.18,73.5575,26.5,6,8.8,Medium,1,16.03350710231545,2.674818181818182,2.704081632653061,2,0.65785,0,False,False,True,1,2
20,73.04,95.64,82.61,70.41,52.97,45.7,81.17,77.493,25.5,8,5.4,Medium,1,15.939036984711468,2.924264150943396,3.984375,3,0.63786,1,False,True,False,1,2
20,97.77,45.54,52.34,83.7,65.04,53.1,85.83,67.379,8.0,5,6.5,Low,0,18.106954465066732,7.486555555555556,1.0666666666666667,2,0.78741,0,False,True,False,0,1
20,65.67,45.75,46.95,78.72,80.82,25.6,57.29,56.957,23.1,2,4.4,High,2,16.929676015801363,2.363360995850622,4.277777777777778,3,0.58869,0,False,False,False,1,0
21,95.12,68.56,72.55,80.93,66.77,78.4,92.14,78.8,26.0,8,7.0,Low,0,10.453145459621235,2.9185185185185185,3.25,1,0.84428,1,False,False,False,0,2
19,61.44,75.29,51.93,78.36,75.66,79.4,59.02,65.272,9.6,2,7.7,Medium,1,11.811234905800493,6.157735849056604,1.103448275862069,2,0.73596,1,False,False,True,0,1
19,59.55,65.55,45.1,89.9,95.47,55.3,89.96,73.8925,10.3,1,5.2,Medium,1,21.354349205723878,6.539159292035397,1.6612903225806452,2,0.7041499999999999,1,False,True,False,1,2
18,75.95,59.59,71.63,66.02,67.5,90.5,58.07,65.445,24.6,5,4.8,Medium,1,5.647589751389523,2.5564453124999997,4.241379310344828,0,0.76343,1,False,True,False,0,1
20,83.63,78.46,59.61,85.42,66.79,11.6,87.09,72.87049999999999,13.6,5,7.2,Low,0,11.935754270258752,4.991130136986301,1.6585365853658538,0,0.62737,1,False,False,True,0,2
19,52.22,40.609899999999996,85.37,99.54010000000001,90.99,78.7,57.41,72.55,15.0,1,6.0,Medium,1,24.785516466376087,4.534375,2.142857142857143,2,0.7909204000000001,1,False,False,True,0,2
18,61.05,98.08,58.85,69.5,65.94,55.9,68.94,69.9205,14.4,6,6.1,Medium,1,15.042297696828102,4.540292207792208,2.028169014084507,2,0.6288499999999999,1,False,False,True,1,1
21,72.78,53.92,98.72,89.55,53.9,23.1,57.18,69.8995,10.3,7,6.4,Medium,1,21.719985727435457,6.1857964601769915,1.3918918918918919,2,0.64584,1,False,False,True,1,1
20,66.55,95.03,85.51,62.31,59.05,13.2,63.54,70.6055,28.5,9,6.6,High,2,16.125697504294195,2.3934067796610172,3.75,3,0.48849,1,False,False,True,1,2
22,85.63,46.54,43.46,64.09,97.44,30.1,99.23,68.47749999999999,25.1,9,5.0,Medium,1,26.911439389226285,2.6236590038314174,4.183333333333334,2,0.60355,0,False,False,False,1,1
21,75.56,54.29,70.53,96.74,96.66,85.60000000000001,55.38,70.84700000000001,11.3,2,6.9,Medium,1,21.0666834124406,5.759918699186993,1.4303797468354431,1,0.87044,1,False,False,True,0,2
18,58.02,54.09,73.76,51.3,61.24,78.8,70.32,65.4085,7.7,8,4.3,High,2,9.811407646204493,7.5182183908045985,1.4528301886792454,3,0.61566,0,False,True,False,0,1
21,94.72,99.6001,81.72,60.87,77.68,64.5,83.85,80.67399999999999,14.3,9,4.6,Low,0,13.879087606971865,5.272810457516339,2.553571428571429,1,0.7211400000000001,0,True,False,False,1,3
22,64.65,40.609899999999996,69.87,74.15,56.87,9.0,54.73,57.188,15.4,4,7.6,High,2,13.307351795229588,3.487073170731708,1.7906976744186047,2,0.5175500000000001,0,False,False,False,0,0
21,86.56,78.38,69.01,70.09,83.73,95.5,55.45,69.306,5.299,7,7.7,Low,0,10.753567780043978,11.002698841085886,0.609080459770115,1,0.82654,0,False,True,False,0,1
18,89.0,92.18,62.08,81.46,59.27,30.5,57.16,66.166,27.2,5,5.3,Low,0,15.532903785190973,2.3463120567375886,4.317460317460317,1,0.6843400000000001,0,True,False,False,0,1
22,98.16,80.34,56.29,59.64,52.49,60.7,82.25,68.0285,26.3,1,4.9,Low,0,14.024513182281945,2.4918864468864466,4.4576271186440675,0,0.71514,0,False,False,False,1,1
22,74.93,61.76,96.77,53.53,91.24,80.3,95.47,83.26599999999999,26.3,10,4.3,Medium,1,20.493580214301257,3.0500366300366295,4.962264150943397,3,0.67981,0,False,False,True,0,3
