id_student,code_module,code_presentation,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,prior_avg_score,num_of_prev_attempts,studied_credits,cluster,cluster_label
1486048,BBB,2014J,39.2,59.785714285714285,1.0,1,36.57939082634946,0,120,5,Struggling Low-Engagement Studier
1487084,EEE,2013J,129.83333333333334,-96.86956521739133,1.0,1,76.86557040379498,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1488959,AAA,2013J,97.02777777777776,-42.2,1.0,1,66.21966073983242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1490624,CCC,2014J,20.133333333333333,-19.79310344827586,1.0,1,86.26286483455891,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1490624,EEE,2014J,54.38235294117647,-55.0,1.0,1,91.44892056605723,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1491894,CCC,2014J,48.333333333333336,-41.0,1.0,1,75.5410139145665,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1492408,DDD,2014J,12.9,-13.22222222222222,1.0,1,71.71141209284735,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1492571,FFF,2013J,149.94285714285715,-153.3235294117647,1.0,1,84.43141365664935,0,60,1,High-Performing Engaged Fading-Effort Studier
1493476,BBB,2013B,17.2,64.0,1.0,1,78.68877167711688,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1493739,CCC,2014B,46.38709677419355,-43.8,1.0,1,82.2550838652219,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1494577,FFF,2013J,72.03448275862068,-73.57142857142857,1.0,1,82.62078053976624,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1497480,DDD,2013J,17.9,-13.22222222222222,1.0,1,70.03149175916583,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1497822,EEE,2014J,45.054054054054056,-21.63888888888889,1.0,1,90.90725389939057,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1498979,GGG,2013J,32.18181818181818,-1.2380952380952408,1.0,1,88.56044533294912,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1500410,FFF,2013B,104.72413793103448,-107.42857142857144,1.0,1,77.72260250545337,0,60,1,High-Performing Engaged Fading-Effort Studier
1500950,EEE,2014B,86.71875,-88.48387096774194,1.0,1,90.14477877765279,0,60,1,High-Performing Engaged Fading-Effort Studier
1501577,CCC,2014J,93.27777777777776,-73.31428571428572,1.0,1,90.57893626313033,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1501577,FFF,2014J,80.68571428571428,-82.02941176470588,1.0,1,92.96550056017598,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1501614,CCC,2014J,104.07142857142856,-97.39024390243902,1.0,1,79.7923291202732,0,90,1,High-Performing Engaged Fading-Effort Studier
1502193,BBB,2014B,57.54285714285714,-43.794117647058826,1.0,1,80.28439047364468,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1503056,BBB,2013J,13.4375,-13.266666666666667,1.0,1,66.89451332980745,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1504653,FFF,2013J,129.31428571428572,-60.02941176470589,1.0,1,91.36452753351324,0,60,1,High-Performing Engaged Fading-Effort Studier
1507503,DDD,2013J,60.61538461538461,-57.078947368421055,1.0,1,66.25873456345202,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1509881,DDD,2013J,28.548387096774192,2.533333333333335,1.0,1,65.15635361107107,0,60,5,Struggling Low-Engagement Studier
1510198,DDD,2013B,120.16666666666669,-71.14285714285714,1.0,1,91.82071511356364,0,70,1,High-Performing Engaged Fading-Effort Studier
1510285,FFF,2013B,127.97222222222224,-130.6,1.0,1,80.0985855501864,0,60,1,High-Performing Engaged Fading-Effort Studier
1511033,AAA,2014J,29.52173913043478,-29.818181818181817,1.0,1,70.43640264026403,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1512332,FFF,2013J,68.18181818181819,-73.9,1.0,1,77.1392654670939,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1513001,FFF,2013J,60.67857142857143,-61.888888888888886,1.0,1,78.5162380914738,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1514245,FFF,2014B,114.76470588235294,-118.75,1.0,1,82.55997381770578,0,90,1,High-Performing Engaged Fading-Effort Studier
1514245,FFF,2014J,32.45454545454545,39.1,1.0,1,83.24030911901082,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1515509,FFF,2013J,264.4,-265.02564102564105,1.0,1,85.71871825020395,0,90,1,High-Performing Engaged Fading-Effort Studier
1518989,AAA,2013J,110.57894736842104,-112.54054054054056,1.0,1,74.73632740649909,0,60,1,High-Performing Engaged Fading-Effort Studier
1521540,BBB,2013B,134.74285714285713,-116.05882352941175,1.0,1,88.3797381542933,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1521687,BBB,2013J,6.5,-5.142857142857143,1.0,1,79.13861236802414,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1522631,DDD,2013J,82.29268292682927,-78.2,1.0,1,68.39444884916631,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1525567,BBB,2014B,82.34285714285714,-64.17647058823529,1.0,1,89.51282972351537,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1526059,FFF,2014B,118.82352941176472,-72.96969696969697,1.0,1,76.03769367087666,0,60,1,High-Performing Engaged Fading-Effort Studier
1526210,DDD,2014J,32.24324324324324,-30.05555555555556,1.0,1,79.22237271309034,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1526770,BBB,2014J,34.65625,-20.29032258064516,1.0,1,87.68096782914301,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1528232,FFF,2014B,21.83333333333333,-19.454545454545453,1.0,1,75.55997381770578,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1529371,EEE,2013J,51.06666666666667,-45.07142857142857,1.0,1,80.62894828184658,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1530521,DDD,2013J,45.82051282051282,-44.97368421052632,1.0,1,65.99682980154726,0,60,5,Struggling Low-Engagement Studier
1531287,FFF,2013B,160.73333333333332,-165.24137931034485,1.0,1,90.7834989420635,0,60,1,High-Performing Engaged Fading-Effort Studier
1531649,DDD,2014B,53.92857142857143,-43.0,1.0,1,69.32531450011035,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1532711,FFF,2014J,67.33333333333333,67.27272727272728,1.0,1,76.24030911901082,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1532840,CCC,2014J,83.0,-86.66666666666667,1.0,1,82.27050695728326,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1532840,FFF,2013B,163.05714285714285,-161.6764705882353,1.0,1,84.17464675749761,0,60,1,High-Performing Engaged Fading-Effort Studier
1533277,BBB,2014J,35.48148148148148,1.5769230769230802,1.0,1,39.48096782914301,0,60,5,Struggling Low-Engagement Studier
1534494,CCC,2014B,129.85714285714286,-126.47058823529412,1.0,1,80.1707337588442,0,30,1,High-Performing Engaged Fading-Effort Studier
1534560,FFF,2013B,67.62857142857143,-6.82352941176471,1.0,1,76.59105789265875,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1534854,DDD,2013B,13.666666666666666,28.7,1.0,1,65.49574790407118,0,90,5,Struggling Low-Engagement Studier
1536122,BBB,2014J,34.37931034482759,-32.5,1.0,1,85.79763449580967,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1536138,FFF,2013B,63.53846153846154,-62.96,1.0,1,79.5486787440296,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1536591,BBB,2013B,47.2,-48.42857142857143,1.0,1,66.08574139976275,0,60,5,Struggling Low-Engagement Studier
1536591,BBB,2014B,37.5,-73.0,1.0,1,66.06005078855921,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1536591,BBB,2014J,37.0,-40.0,1.0,1,65.73817247904839,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1536774,BBB,2013J,46.5,-33.37837837837838,1.0,1,72.92207465736878,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1540042,BBB,2014B,17.76,-15.375,1.0,1,85.16232698158119,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1541133,BBB,2013J,55.2,-46.35897435897436,1.0,1,89.10396466278819,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1541472,FFF,2013J,82.41176470588235,-73.57575757575758,1.0,1,81.8932162059519,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1541906,EEE,2013J,38.15,-18.05263157894737,1.0,1,82.04298276061553,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1547646,BBB,2014J,53.19444444444444,-52.65714285714286,1.0,1,82.54763449580967,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1548052,FFF,2014B,241.625,-239.6,1.0,1,74.98598429062346,0,60,1,High-Performing Engaged Fading-Effort Studier
1549107,DDD,2014B,52.02941176470589,-47.42424242424242,1.0,1,84.78172956668872,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1551895,CCC,2014B,30.83333333333333,13.4,1.0,1,71.02033546088764,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1552044,CCC,2014J,57.035714285714285,-57.07407407407408,1.0,1,79.13525347864163,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1552044,DDD,2014B,42.84375,-41.12903225806452,1.0,1,78.584568738111,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1554143,CCC,2014J,24.53846153846154,-12.5,1.0,1,81.34700463818884,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1554143,DDD,2014B,21.0,-11.733333333333334,1.0,1,71.44177150003678,2,150,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1554143,FFF,2013B,59.73913043478261,-45.72727272727273,1.0,1,84.77901513285718,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1558539,FFF,2013B,202.4375,-210.6,1.0,1,84.9928029992064,0,60,1,High-Performing Engaged Fading-Effort Studier
1559428,BBB,2014B,8.714285714285714,-6.666666666666666,1.0,1,76.54448676824379,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1559964,FFF,2013J,144.60526315789474,-147.48648648648648,1.0,1,92.56809595583167,0,60,1,High-Performing Engaged Fading-Effort Studier
1560205,CCC,2014B,85.71428571428571,-84.83333333333333,1.0,1,71.02033546088764,0,90,1,High-Performing Engaged Fading-Effort Studier
1560989,BBB,2014B,35.5,-39.42857142857143,1.0,1,78.9669206094627,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1560989,BBB,2014J,30.387096774193548,-29.33333333333333,1.0,1,79.48096782914301,1,150,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1561431,CCC,2014B,47.1,-45.62068965517241,1.0,1,40.506778486962546,0,60,5,Struggling Low-Engagement Studier
1561750,CCC,2014J,33.07692307692308,-29.200000000000003,1.0,1,65.34358681197496,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1561750,EEE,2013J,115.92307692307692,-117.94736842105264,1.0,1,91.24057040379498,0,60,1,High-Performing Engaged Fading-Effort Studier
1562320,FFF,2013B,65.875,-74.14285714285714,1.0,1,77.97840899761924,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1563203,DDD,2013J,1.5,-1.0,1.0,1,82.03149175916583,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1563696,BBB,2014J,30.57894736842105,-22.77777777777778,1.0,1,78.84763449580967,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1564630,CCC,2014J,34.96153846153846,210.12,1.0,1,91.1769201453083,0,90,4,Average-Performing Engaged Increasing-Effort Studier
1564630,DDD,2013J,30.483870967741936,-21.166666666666668,1.0,1,75.38556172216616,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1564706,BBB,2014J,51.20588235294117,-45.54545454545455,1.0,1,41.147634495809676,0,60,5,Struggling Low-Engagement Studier
1567505,EEE,2013J,59.86486486486486,-51.25,1.0,1,84.65723707046165,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1568828,CCC,2014B,36.85714285714285,-36.91176470588236,1.0,1,88.17175053188858,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1569426,DDD,2013J,39.78378378378378,-36.77777777777778,1.0,1,83.10159170630916,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1573624,EEE,2014B,53.1,-51.82758620689656,1.0,1,83.26977877765279,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1574398,BBB,2013B,270.3243243243243,-218.22222222222223,1.0,1,86.08417538373054,0,90,1,High-Performing Engaged Fading-Effort Studier
1576513,AAA,2014J,365.48837209302326,-362.9285714285714,1.0,1,82.66973597359735,0,60,1,High-Performing Engaged Fading-Effort Studier
1577134,DDD,2013B,146.39473684210526,-102.0810810810811,1.0,1,53.71030786208495,0,60,1,High-Performing Engaged Fading-Effort Studier
1578222,FFF,2014B,89.4375,366.0,1.0,1,87.08158797102097,0,60,4,Average-Performing Engaged Increasing-Effort Studier
1580084,DDD,2013J,26.047619047619047,27.25,1.0,1,70.3569521527077,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1581243,DDD,2013J,21.4375,-14.903225806451612,1.0,1,74.63796810180513,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1583847,CCC,2014J,31.63636363636364,-9.5,1.0,1,82.27050695728326,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1584449,DDD,2013B,25.0,-26.181818181818183,1.0,1,73.34804442298406,1,270,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1585671,FFF,2014J,123.45945945945944,-79.61111111111111,1.0,1,93.11694957412499,0,60,1,High-Performing Engaged Fading-Effort Studier
1585768,BBB,2014J,27.857142857142858,-26.666666666666668,1.0,1,34.912724159682796,0,60,5,Struggling Low-Engagement Studier
1587817,DDD,2013B,38.86666666666667,-22.35714285714285,1.0,1,73.81848888275735,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1588208,BBB,2014B,147.66666666666666,-41.25,1.0,1,68.48346030473135,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1588621,FFF,2014B,150.45454545454547,-164.4,1.0,1,81.50331369661266,0,120,1,High-Performing Engaged Fading-Effort Studier
1588621,FFF,2014J,8.733333333333333,-8.285714285714286,1.0,1,82.01356517259144,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1589066,DDD,2014J,33.875,-32.69230769230769,1.0,1,69.51959493531257,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1591013,CCC,2014B,30.8,-31.92857142857143,1.0,1,71.02033546088764,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1591864,DDD,2014B,56.54285714285714,-26.294117647058822,1.0,1,77.15421908335172,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1591864,DDD,2014J,40.0,5.294117647058826,1.0,1,77.59459493531256,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1592048,CCC,2014J,91.63414634146342,-82.65,1.0,1,83.46858681197496,0,60,1,High-Performing Engaged Fading-Effort Studier
1592048,DDD,2014B,57.24324324324324,-48.55555555555556,1.0,1,90.39409254763481,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1593442,CCC,2014J,74.02857142857142,-75.17647058823529,1.0,1,86.80393626313034,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1593730,DDD,2014J,49.72222222222222,-16.17142857142857,1.0,1,84.6029282686459,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1594621,BBB,2013J,19.42105263157895,16.444444444444443,1.0,1,75.82530465177524,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1601739,DDD,2014J,14.666666666666666,-14.642857142857142,1.0,1,65.04474542618068,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1603549,FFF,2014J,68.75,-67.62857142857143,1.0,1,82.05809615902159,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1609002,AAA,2014J,27.7027027027027,-18.194444444444443,1.0,1,75.43640264026403,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1610188,DDD,2013J,34.25,2.333333333333336,1.0,1,70.19815842583249,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1611842,DDD,2013B,33.5,-33.42857142857143,1.0,1,77.2700582307639,0,70,0,High-Performing Low-Engagement Light-Workload Studier
1611973,BBB,2014B,18.714285714285715,-9.15,1.0,1,69.05879523554945,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1612600,CCC,2014J,139.0,18.545454545454533,1.0,1,82.27050695728326,0,60,1,High-Performing Engaged Fading-Effort Studier
1612600,DDD,2014B,90.60526315789474,-92.02702702702705,1.0,1,83.484568738111,0,90,1,High-Performing Engaged Fading-Effort Studier
1614181,FFF,2013B,77.94117647058823,-76.18181818181819,1.0,1,61.62695856605942,0,60,5,Struggling Low-Engagement Studier
1615392,FFF,2014B,130.33333333333334,-130.97142857142856,1.0,1,84.81134987578287,0,60,1,High-Performing Engaged Fading-Effort Studier
1618172,EEE,2014B,60.0,-55.12,1.0,1,84.81144544431946,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1618738,AAA,2013J,51.642857142857146,-31.92307692307692,1.0,1,80.46966073983242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1620151,AAA,2013J,49.9,-51.47368421052632,1.0,1,77.21581851624771,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1620593,DDD,2013B,96.0,-93.16666666666669,1.0,1,78.34804442298406,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1621041,FFF,2013J,91.23809523809524,-90.55,1.0,1,86.37975515569796,0,60,1,High-Performing Engaged Fading-Effort Studier
1622020,DDD,2013B,90.6,-81.3103448275862,1.0,1,69.50364876954688,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1622944,EEE,2013J,67.1,-73.44444444444444,1.0,1,85.8144741409233,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1623795,BBB,2014J,75.71428571428571,1.3499999999999943,1.0,1,40.797634495809675,0,60,5,Struggling Low-Engagement Studier
1624025,DDD,2014B,77.94444444444444,-66.6470588235294,1.0,1,80.94177150003678,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1624025,DDD,2014J,46.483870967741936,98.7,1.0,1,83.9029282686459,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1624443,BBB,2014B,72.57575757575758,-70.71875,1.0,1,84.1065526672383,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1624707,BBB,2013J,44.1,-33.206896551724135,1.0,1,81.12835171364583,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1625718,BBB,2014B,46.53125,-47.0,1.0,1,87.02801731370296,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1626021,BBB,2014B,18.05,5.210526315789473,1.0,1,81.11407301332721,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1626418,DDD,2013B,16.166666666666668,-13.620689655172413,1.0,1,51.36598551776261,0,60,5,Struggling Low-Engagement Studier
1626710,AAA,2013J,146.9512195121951,-148.575,1.0,1,80.75299407316575,0,60,1,High-Performing Engaged Fading-Effort Studier
1627017,BBB,2013J,25.22222222222222,-22.857142857142858,1.0,1,73.60285355167709,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1627052,FFF,2014B,133.5,-121.88571428571429,1.0,1,81.50170581613881,0,60,1,High-Performing Engaged Fading-Effort Studier
1629771,AAA,2014J,20.07692307692308,-11.52,1.0,1,79.91973597359735,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1631797,FFF,2014J,94.69565217391305,-97.95454545454544,1.0,1,81.68178258629572,0,60,1,High-Performing Engaged Fading-Effort Studier
1632487,CCC,2014B,53.55882352941177,-52.09090909090909,1.0,1,80.55373240880144,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1633695,BBB,2014B,96.85714285714286,-92.14814814814817,1.0,1,80.61115343491045,0,60,1,High-Performing Engaged Fading-Effort Studier
1634278,CCC,2014J,27.41176470588235,-22.75,1.0,1,58.095724541316635,0,60,5,Struggling Low-Engagement Studier
1634278,FFF,2013J,86.625,-86.3225806451613,1.0,1,72.11746764895335,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1636725,FFF,2013J,61.91176470588236,-52.45454545454545,1.0,1,81.24685978459549,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1638119,DDD,2013B,82.78947368421052,-82.97297297297297,1.0,1,67.89699102019668,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1638425,DDD,2013B,41.72727272727273,-44.8,1.0,1,53.54902221149203,0,120,5,Struggling Low-Engagement Studier
1638548,EEE,2013J,66.42424242424242,-45.8125,1.0,1,85.54298276061553,0,130,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1639699,FFF,2014J,97.90322580645162,59.0,1.0,1,77.17120943463486,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1640609,AAA,2013J,126.525,-127.71794871794872,1.0,1,81.26966073983242,0,60,1,High-Performing Engaged Fading-Effort Studier
1640680,FFF,2014J,88.74193548387096,96.36666666666666,1.0,1,84.35879281889328,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1640773,DDD,2013B,41.05555555555556,-41.2,1.0,1,90.73405593940446,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1641117,FFF,2014B,109.375,-101.5483870967742,1.0,1,85.00231608549907,0,120,1,High-Performing Engaged Fading-Effort Studier
1641344,FFF,2013J,194.68421052631575,-198.9189189189189,1.0,1,95.58661748060318,0,60,1,High-Performing Engaged Fading-Effort Studier
1644266,DDD,2013J,22.181818181818183,-23.3,1.0,1,57.031491759165824,0,60,5,Struggling Low-Engagement Studier
1644328,CCC,2014B,43.5,-25.714285714285715,1.0,1,71.02033546088764,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1644328,EEE,2014B,50.125,-16.142857142857146,1.0,1,79.74578177727784,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1644647,FFF,2013J,60.31428571428572,-61.05882352941177,1.0,1,91.52518470042041,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1646172,CCC,2014J,51.57142857142857,-53.1,1.0,1,77.49153611624664,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1651020,FFF,2013B,53.09090909090909,-56.2,1.0,1,70.66126891607148,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1651198,DDD,2013B,35.05882352941177,-35.09090909090909,1.0,1,56.506933656925035,1,150,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1656486,CCC,2014J,49.81818181818182,-47.1,1.0,1,67.84700463818884,1,30,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1656527,DDD,2013B,52.77777777777778,-42.5,1.0,1,64.84804442298406,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1656979,BBB,2014J,36.95,42.1578947368421,1.0,1,50.23096782914301,0,60,5,Struggling Low-Engagement Studier
1658963,CCC,2014J,21.75,-21.51851851851852,1.0,1,84.86732912027318,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1658963,FFF,2014J,66.38709677419355,-66.53333333333333,1.0,1,78.30626535094078,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1659662,BBB,2013B,49.61290322580645,-50.23333333333333,1.0,1,79.33843223798739,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1661490,DDD,2014J,35.83783783783784,20.72222222222222,1.0,1,71.92684725570841,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1661805,EEE,2014B,188.27777777777777,-191.6,1.0,1,92.60311211098613,0,30,1,High-Performing Engaged Fading-Effort Studier
1663815,EEE,2014B,35.18181818181818,-32.1,1.0,1,79.74578177727784,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1664171,EEE,2014B,28.88888888888889,-22.375,1.0,1,79.74578177727784,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1664171,EEE,2014J,7.75,-9.0,1.0,1,82.46234893089557,1,45,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1664280,BBB,2014J,55.47826086956522,-56.95454545454545,1.0,1,87.44763449580968,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1664920,DDD,2013B,38.48484848484848,-22.15625,1.0,1,78.73232552695977,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1667087,DDD,2014J,56.97560975609756,-53.275,1.0,1,84.25015049086812,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1667346,EEE,2013J,42.56666666666667,-38.86206896551724,1.0,1,88.86557040379498,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1668372,DDD,2014B,28.142857142857142,-27.45,1.0,1,61.275104833370115,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1668504,CCC,2014B,39.11111111111112,-13.625,1.0,1,71.02033546088764,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1668504,FFF,2013B,185.19444444444449,-189.45714285714288,1.0,1,88.06222492007578,1,90,1,High-Performing Engaged Fading-Effort Studier
1671022,CCC,2014J,96.2,-97.64102564102564,1.0,1,89.24976959646366,0,60,1,High-Performing Engaged Fading-Effort Studier
1671208,DDD,2014B,61.73333333333333,-65.07142857142857,1.0,1,84.27510483337012,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1671761,DDD,2014B,42.8,-20.842105263157897,1.0,1,63.60843816670345,0,60,5,Struggling Low-Engagement Studier
1671811,CCC,2014B,48.63333333333333,81.06896551724138,1.0,1,71.82754193261096,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1671811,DDD,2014B,46.29032258064516,-39.56666666666667,1.0,1,81.18218778573005,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1673876,CCC,2014B,135.33333333333334,-115.125,1.0,1,71.02033546088764,0,120,1,High-Performing Engaged Fading-Effort Studier
1674799,CCC,2014J,54.52777777777778,-55.05714285714286,1.0,1,87.93204960684284,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1674799,EEE,2014J,75.15789473684211,-75.13513513513513,1.0,1,93.65725389939057,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1674804,GGG,2013J,39.6,-42.888888888888886,1.0,1,83.89761464511842,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1677677,FFF,2014J,137.0,-135.77142857142857,1.0,1,71.37055328065375,0,60,1,High-Performing Engaged Fading-Effort Studier
1678014,CCC,2014B,26.142857142857142,2.166666666666668,1.0,1,71.02033546088764,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1678401,BBB,2013B,49.523809523809526,-6.850000000000001,1.0,1,65.8428310173417,1,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1678445,GGG,2013J,58.23684210526316,-56.729729729729726,1.0,1,86.41891094141472,0,30,0,High-Performing Low-Engagement Light-Workload Studier
1678617,FFF,2013J,146.25,-158.45454545454547,1.0,1,76.36814970010681,0,90,1,High-Performing Engaged Fading-Effort Studier
1678800,CCC,2014B,65.0909090909091,-34.125,1.0,1,87.38825621832524,0,90,0,High-Performing Low-Engagement Light-Workload Studier
1678800,DDD,2013J,25.32258064516129,-18.933333333333334,1.0,1,79.02540123011867,2,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
1679610,EEE,2014J,134.23076923076923,-129.55263157894737,1.0,1,90.53225389939057,0,60,1,High-Performing Engaged Fading-Effort Studier
1679727,DDD,2013J,27.846153846153847,-25.5,1.0,1,75.55635361107106,0,60,0,High-Performing Low-Engagement Light-Workload Studier
1679862,DDD,2013J,21.7,-16.526315789473685,1.0,1,69.59447527749748,0,135,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
1681946,CCC,2014J,47.92857142857143,-34.38461538461539,1.0,1,91.3019201453083,0,60,0,High-Performing Low-Engagement Light-Workload Studier
